platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
instagram,mooseclothingco,Video,26751,6,0,54,397,0.1363636363636364,0.4545454545454545,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"The Moose Store at One Galle Face is looking fresher than ever!

Explore all-new collections - from Ladieswear to Cricket Merch, 990 Essentials Crewnecks, New Polos, Back-Print Oversized Tees, and Cargo Fits.

Step in. Discover your story.

 Visit us at 39/40/50, Level 4, One Galle Face Mall, Colombo

#mooseclothingcompany #ownyourstory #onegalleface #onegallefacemall #shopnow #seasonalshopping",1,train
facebook,mooseclothingco,Image,26751,4,0,15,120,-0.0063973063973064,0.2894781144781145,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"New city but same Moose energy  Any guesses? Comment down below. 

#mooseclothingcompany #perfectfit #location #newstore",1,train
instagram,odel.official,Sidecar,92512,4,0,53,346,0.3464285714285714,0.6964285714285714,3,4,0,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,"Shades That Define the Season ️☀️

Step into the season with the latest Vogue Eyewear collection at ODEL. Designed to elevate your everyday look with effortless elegance—because great style starts with the right shades.

 One Galle Face Mall | Alexandra Place | Havelock City Mall | ODEL Mall Kandy

#ODEL #VogueEyewear #NewCollection #NowInStore",0,train
facebook,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",0,train
facebook,odel.official,Image,92512,4,0,37,222,0.4571428571428571,0.5089285714285715,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,"️ Shop More, Save More

Love them all? The more you add to your cart, the more you save. Pick your favourites and enjoy this special offer, available at all ODEL stores. ✨

#ShopMoreSaveMore #ODEL #ODELStores #FashionDeals",0,train
instagram,odel.official,Image,92512,5,0,58,382,0.1121212121212121,0.4848484848484849,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Our new eyewear collection is now in store. 

Discover signature styles from Vogue Eyewear, Ray-Ban, Michael Kors, A|X Armani Exchange, and Burberry, designed to elevate everyday looks.

 Available at
One Galle Face Mall | Alexandra Place | Havelock City Mall
Armani Exchange, Level 1 – One Galle Face Mall | ODEL Mall Kandy

#ODEL #NewCollection #Eyewear #Sunglasses #LuxuryEyewear",0,train
facebook,odel.official,Image,92512,4,0,28,164,0.3714285714285714,0.4081632653061225,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,"Shop More. Save More. ️

The more you pick, the more you save — simple as that 

How many are you taking home today?

#ShopMoreSaveMore #SmartShopping #ODEL #offers",0,test
instagram,nolimit_srilanka,Image,71970,0,0,17,100,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Back to School
Get 20% OFF on selected school essentials.

Valid till 5th January 2026.

T&Cs apply.",0,train
instagram,odel.official,Video,92512,5,0,43,264,0.4166666666666667,0.6166666666666667,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Made for Sun, Sea & Style ☀️

Lightweight, quick-dry, and easy to move in — WYOS swim shorts are designed for beach days, poolside plans.
Comfort that lasts, style that stands out. ✨

 Available at all ODEL stores

#WYOS #ODEL #SwimShorts #BeachStyle #MensSwimwear",0,train
instagram,odel.official,Sidecar,92512,4,0,51,334,0.3,0.6833333333333333,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Style That Speaks for Itself 
Discover the latest A|X Armani Exchange sunglasses, designed to add a confident edge to everyday style.

 Available at
One Galle Face Mall | Alexandra Place | Havelock City Mall
Armani Exchange, Level 1 – One Galle Face Mall | ODEL Mall Kandy

#ArmaniExchange #AXEyewear #SunglassesStyle #DesignerEyewear",0,train
facebook,odel.official,Image,92512,4,0,40,291,0.2380952380952381,0.5619047619047619,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Your Weekly Fit, Planned ✔️

From early morning lectures to busy weekdays, this look blends comfort and everyday style perfectly. A clean, versatile outfit designed to keep you feeling confident and comfortable throughout your day. ️✨

#WeeklyPlanner #EverydayStyle #CasualWear #DailyOutfits",0,test
instagram,nolimit_srilanka,Sidecar,71970,0,0,73,434,0.4,0.4,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Check out the Official Warner Bros Collection for Girls — exclusively at NOLIMIT, the official licensed merchandiser for Warner Bros Discovery in Sri Lanka!

Prices start at LKR 2,490.

Available at selected NOLIMIT stores and online at www.nolimit.lk

Colombo City Centre | Hyde Park | Jaffna | Kandy | Kandy City Centre | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | One Galle Face | Panadura | Wellawatta Image | Wattala",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,45,264,0.2681818181818182,0.4272727272727272,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"Explore our new “Portofino” looks for Men

Prices start at LKR 4,990

Available at selected NOLIMIT stores and online at www.nolimit.lk 

Colombo City Centre | Wattala | Wellawatte Image | Kandy City Centre | Mount Lavinia | Negombo 424 | One Galle Face | Panadura",1,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,45,278,0.1666666666666667,0.5,17,2,0,-0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"யாழ் மண்ணே வணக்கம் !
அனைத்து பொருட்களுக்கும் 20% விலைகழிவு! 

2026 தை 3 மற்றும் 4 ஆம் திகதிகளில்
NOLIMIT யாழ்ப்பாண காட்சியறையில் மாத்திரம். 

Hello Jaffna! ✨
Enjoy 20% OFF on all items at NOLIMIT!

Only on the 3rd & 4th January 2026 

Exclusive at our Jaffna store. 

T&C apply.",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,54,315,0.2621212121212121,0.6181818181818182,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Check out the new “Surreal Elegance” Collection

Prices start at LKR 2,490.

Available at selected NOLIMIT stores.

Borella | Colombo City Centre | Wattala | Wellawatte Image | Kandy | Kalagedihena | Kandy City Centre | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | Negombo 456 | One Galle Face | Panadura",1,test
facebook,odel.official,Sidecar,92512,3,0,44,327,0.32,0.47,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Designed for slow mornings, relaxed afternoons, and cosy evenings ✨

Our loungewear collection blends soft fabrics with effortless style—perfect for staying in or stepping out in comfort.
Because feeling good should always look this good. ✨

Available at selected ODEL stores.

#LoungewearLove #EverydayComfort #EffortlessStyle",0,train
instagram,mooseclothingco,Video,26751,0,0,53,295,0.3333333333333333,0.375,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Cotton is more than threads. It’s people, history, and future.
Every 7 October, we mark World Cotton Day - a reminder of the farmers, the weavers, and the fabric that connects us all. 

Today, Moose salutes cotton’s role in Sri Lanka’s story and in every product we make.

Read more  LINK IN BIO",0,train
instagram,odel.official,Image,92512,5,0,46,360,0.48,0.62,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"A thoughtful gift for life’s most meaningful moments ✨

From timeless pieces to elegant essentials, discover gifting options designed to celebrate love, beginnings, and forever memories 

 You can now purchase Gift Vouchers from any ODEL, Cotton Collection, or Softlogic Branded Store

#WeddingGifts  #ThoughtfulGifting  #CelebrateLove  #TimelessChoices  #ODEL",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,5,21,0.0,0.0,6,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,2025 - That’s a wrap!,0,train
facebook,odel.official,Video,92512,5,0,45,326,0.4496031746031746,0.6182539682539683,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Travel Smarter, Spend Less ✈️

It’s the perfect time to upgrade your travel gear! Enjoy storewide 20% OFF at Samsonite. From durable suitcases to smart travel bags, find the perfect companion for every journey.

Don’t miss out—travel ready starts now!

#Samsonite #StorewideOffer #20PercentOff #TravelInStyle #TravelEssentials",0,train
instagram,nolimit_srilanka,Image,71970,0,0,0,0,0.0,0.0,18,2,0,-1.0,-1.8369701987210292e-16,0.9749279121818238,-0.2225209339563143,,0,train
instagram,nolimit_srilanka,Video,71970,0,0,14,118,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"இத்தனை காலக் காத்திருப்பு... இன்று கவிதையாய் மலர்கிறது! 
யாழ் மண்ணே, உன் அன்பில் நனைய வருகிறோம்.

இப்படிக்கு, 
NOLIMIT",1,test
instagram,nolimit_srilanka,Video,71970,0,0,17,112,0.0,0.0,3,6,1,0.7071067811865476,0.7071067811865477,-0.78183148246803,0.6234898018587333,"யாழ் மண்ணே வணக்கம்!
இதோ... இன்று முதல்!

உங்கள் NOLIMIT.

Greetings, soil of Jaffna.
We are here.

Yours NOLIMIT",1,train
tiktok,odel.official,Image,92512,4,0,76,493,0.2366666666666667,0.3733333333333334,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"Built for Every Journey, Now 20% Less ✈️

Upgrade your travel essentials with 20% OFF on Samsonite luggage — designed for durability, comfort, and journeys that move with you.
From business trips to long getaways, this is the perfect time to invest in a reliable travel companion.

 07 – 31 January 2026
 Available at Level 2, Havelock City Mall, ODEL Alexandra Place, One Galle Face Mall & Bandaranaike International Airport

T&Cs apply

#Samsonite #TravelSmart #TravelEssentials #LuggageLove",0,train
tiktok,mooseclothingco,Image,26751,4,0,11,81,0.4,0.4,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Tag your BFF and share the fit 

#mooseclothingcompany #perfectfit #fashion #grwm",0,train
facebook,mooseclothingco,Image,26751,4,0,19,136,0.4272727272727272,0.7909090909090909,2,3,0,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,"Comfy, Cute, Stylish, Stunning and so much more
Did you check out our new collection? 

#mooseclothingcompany #perfectfit #grwm #fashion",1,train
instagram,mooseclothingco,Video,26751,4,0,19,164,0.675,0.95,1,0,0,0.2588190451025208,0.9659258262890684,0.0,1.0,"She’s here, our latest ladies collection, made to make you feel effortlessly beautiful. Launching today.. 

#mooseclothingcompany #fashion #OwnYourStory #perfectfit",1,train
tiktok,mooseclothingco,Video,26751,4,0,14,129,0.0,0.0,15,1,0,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335,"Unveiling soon! A collection that celebrates every shade of femininity.

#mooseclothingcompany #ownyourstory #PerfectFit #fashion",1,train
facebook,mooseclothingco,Video,26751,5,0,40,268,0.8,1.0,0,0,0,0.0,1.0,0.0,1.0,"Celebrating stories close to home.
From the streets to celebrations, from family to fashion - your story makes Moose what it is.

Proudly bringing you styles that feel like home.

#mooseclothingcompany #ownyourstory #celebrations #srilanka #lka 

Shop Now  LINK IN BIO",1,train
facebook,odel.official,Video,92512,4,0,67,413,0.2747918747918748,0.5217948717948718,9,1,0,0.7071067811865477,-0.7071067811865475,0.7818314824680299,0.6234898018587335,"The MOOSE is on the loose at ODEL! ✨

Step into the world of effortless men’s style — from laid-back athleisure to crisp casuals that turn heads.
Fresh fits, bold vibes, and the kind of comfort you’ll want to live in 

Now available at ODEL Alexandra Place, Level 3,  One Galle Face, Level 3, Havelock City, ODEL Mall Kandy, Negambo, Thalawathugoda, and Kurunagala.

#MOOSEatODEL #MenswearEdit #StyleUpgrade #ODEL",0,test
instagram,nolimit_srilanka,Sidecar,71970,0,0,81,483,0.4,0.4,9,1,0,0.7071067811865477,-0.7071067811865475,0.7818314824680299,0.6234898018587335,"Check out the Official Warner Bros Collection for Boys — exclusively at NOLIMIT, the official licensed merchandiser for Warner Bros Discovery in Sri Lanka!

Prices start at LKR 2,790

Available at selected NOLIMIT stores and online at www.nolimit.lk

Colombo City Centre | Hyde Park | Jaffna | Kalagedihena | Kandy | Kandy City Centre| Kegalle | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | Negombo 456 | One Galle Face | Panadura | Rathnapura | Wellawatta Image | Wattala",1,train
instagram,odel.official,Image,92512,0,0,36,193,0.25,0.5916666666666667,9,4,0,0.7071067811865477,-0.7071067811865475,-0.433883739117558,-0.900968867902419,"SHOP MORE. SAVE MORE. ✨

Think fast 
4 items at LKR 2,500 each with 40% OFF
What's the final total?

Comment your answer below.

✨ One correct answer wins a LKR 10,000 ODEL Voucher 
*T&C apply.",0,train
instagram,odel.official,Video,92512,4,0,46,310,0.33125,0.5,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"Headline: Glow Naturally with The Body Shop ✨

Discover beauty that cares — from ethically sourced ingredients to cruelty-free formulas. Treat your skin with love and feel the difference every day! 

Available at selected ODEL stores and Level 1, One Galle Face.

#TheBodyShop #CleanBeauty #CrueltyFree #Beauty",0,train
tiktok,eightypercentplanet,Video,71377,2,0,13,92,0.0,0.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"What’s your obsession? 
Me: comfort that moves with me 
.
.
#eightypercent #sustainablestyle",1,train
instagram,odel.official,Video,92512,3,0,22,155,0.0714285714285714,0.6505952380952381,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"Nothing loud. Everything right. 
Premium Casual Linen Collection made for effortless elegance. ✨
Now available at all ODEL stores. 

#ODEL #Linen #Menswear",0,test
instagram,nolimit_srilanka,Sidecar,71970,0,0,25,169,0.25,0.5,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Style that shines this Thai Pongal ✨

Embrace colour, comfort, and connection with our latest ‘Ethnic wear Collection’ arrivals.

Prices starting from Rs. 2,490 onwards.",0,train
instagram,scyllazelus,Video,62596,2,0,13,91,0.4,0.4,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"One word? Not for these tees! 

Now available online & in-stores. 

#scyllazelus
#SCYAIR2.1",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,233,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Workday Essentials 
Designed for the year ahead !

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,2,0,4,51,0.0,0.0,4,1,0,0.8660254037844385,0.5000000000000001,0.7818314824680299,0.6234898018587335,"Launching soon…

#KellyFelderÉlité #luxurylifestyle",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,206,0.0,0.125,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
facebook,lovekellyfelder,Image,87282,0,0,21,118,0.6166666666666667,0.8833333333333333,18,2,0,-1.0,-1.8369701987210292e-16,0.9749279121818238,-0.2225209339563143,"May this year bring you strength, confidence and the magic to make every dream come true. 
Cheers to a beautiful 2026!",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,29,213,0.0,0.125,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",0,train
