platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
facebook,lovekellyfelder,Image,87282,1,0,16,110,0.7,0.8,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Sending strength to everyone across the Island.
Check on your loved ones and stay protected.
#StaySafeSriLanka",1,train
instagram,lovekellyfelder,Video,87282,0,0,82,485,0.15,0.7142857142857143,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Thank you for giving HOPE

What began as a simple call for help turned into a wave of compassion.

Project Hope, Phase 01 in Gampaha came to life because of you, our Kelly Felder Loyalty customers, with your generosity lighting the way for families who needed it most.

Note: To uphold the privacy of the families assisted, images from the distribution will not be shared. This communication serves only to acknowledge your contribution and let you see how far your kindness travelled.",1,test
instagram,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Image,87282,0,0,47,288,-0.5625,0.6875,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"To every family affected by these devastating floods and landslides, we stand beside you with compassion and strength. 

Yet even in sorrow, we witness the unwavering unity of our nation, people reaching out, helping, and holding each other.

We will rebuild, hand in hand, as one nation.",0,test
instagram,lovekellyfelder,Sidecar,87282,3,0,27,201,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Aura Collection By Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#EightyPercent #AuraCollection #SustainableStyle",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.0,0.0,5,0,0,0.9659258262890684,0.2588190451025208,0.0,1.0,"Nocturne - The Prelude ✨
Before the Night Begins!

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,28,201,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The Boardroom Edit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,lovekellyfelder,Video,87282,0,0,17,76,0.0,0.0,10,0,0,0.4999999999999999,-0.8660254037844386,0.0,1.0,Wings & Wine returns for the third time. Want to join? Tap the link in bio ✨,0,test
tiktok,lovekellyfelder,Video,87282,3,0,9,70,0.25,0.3333333333333333,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"First year at Colombo City Centre.

#kellyfelder #colombocitycentre #3",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,2,0,9,53,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Store No. 4 - the journey continues✨

#kellyfelder #4",1,train
instagram,lovekellyfelder,Video,87282,1,0,4,42,0.225,0.3166666666666667,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"First look, real moments.✨#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,3,0,13,80,0.0,0.0,13,5,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Another chapter in the Kelly Felder story - the 4th!

#throwback #kellyfelder #4",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,230,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"The knit shirt that fits every plan, shop online & in-stores ✨

Shop now: www.redversbuller.com

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",0,train
facebook,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Video,87282,3,0,27,186,0.0,0.0,7,1,0,0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335,"Discover finest menswear in Sri Lanka. Step into Redvers Buller at Colombo City Centre or any Kelly Felder store. or shop anytime at redversbuller.com.

#redversbuller #premuim #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,31,217,0.3,0.75,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"The Calm Edit - Ease in Every Thread 

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,29,209,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"The Athleisure Collection ✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,5,39,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,Kelly Felder Angels ✨ #kfangellifestyle,1,test
instagram,lovekellyfelder,Video,87282,1,0,3,42,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,Brewing connections #kellyfeldercoffeeclub,0,train
instagram,lovekellyfelder,Sidecar,87282,1,0,10,71,0.1625,0.2166666666666667,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Throwing it back to our very first cup together ☕#kellyfeldercoffeeclub,1,train
tiktok,lovekellyfelder,Image,87282,1,0,8,72,1.0,0.9,7,4,0,0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,"This Saturday ☕Join the vibe, everyone’s welcome! #kellyfeldercoffeeclub",1,train
instagram,lovekellyfelder,Video,87282,1,0,10,60,-0.1555555555555556,0.2888888888888889,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,"Wings and Wine - The Art of slowing down

#kellyfelderangels",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,232,0.0,0.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,"The Boardroom Edit - Premium Work Wear Collection!

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,test
instagram,lovekellyfelder,Sidecar,87282,0,0,44,233,0.30375,0.53,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Excited to have you join us! ☕✨
Round 2 of the Coffee Club is brewing at Wattala… 
and you’re invited!

Plus, enjoy an exclusive 30% OFF during the event! 

Register at the link in bio ☕✨

Let the second cup be just as unforgettable.",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,5,49,0.0,0.0,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,Coffee Club 2.0 -Wrapped! ☕#kellyfeldercoffeeclub,1,test
instagram,lovekellyfelder,Video,87282,1,0,9,63,0.0,0.0,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,See you this Saturday at the Coffee Club #kellyfeldercoffeeclub,1,test
facebook,lovekellyfelder,Sidecar,87282,1,0,13,83,0.0,0.0,6,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,"Throwing it back before we do it all again this Saturday ☕️ 

#kellyfeldercoffeclub",1,test
facebook,lovekellyfelder,Image,87282,1,0,9,57,-0.2,0.75,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,A cozy morning made just for you ☕ #kellyfeldercoffeeclub,0,train
facebook,lovekellyfelder,Video,87282,1,0,19,110,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Kelly Felder Coffee Club — back for another brew ☕
Register now through the link in our bio! 
#lovekellyfelder",1,train
tiktok,lovekellyfelder,Sidecar,87282,2,0,11,76,0.1,0.35,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"A morning of soft laughter, art, and angel energy 

#WingsAndWine #AngelClub",1,train
facebook,lovekellyfelder,Video,87282,1,0,9,59,0.4,0.4,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Kelly Felder Jeans - The fit you’ll feel✨

#lovekellyfelder",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,37,272,0.0,0.0,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,"The Work Wear Edit - Premium Work Wear Collection!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #luxurylifestyles",0,train
instagram,lovekellyfelder,Video,87282,1,0,3,28,0.0,0.0,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"Next Drop…

#lovekellyfelder",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,271,0.0,0.0,5,5,1,0.9659258262890684,0.2588190451025208,-0.9749279121818236,-0.2225209339563146,"The Work Wear Edit - Premium Work Wear Collection!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
tiktok,lovekellyfelder,Video,87282,0,0,16,74,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"Paint, sip, and sparkle with us on Nov 2nd! Link in bio to save your spot!",0,train
tiktok,lovekellyfelder,Video,87282,1,0,4,34,0.0,0.0,11,5,1,0.258819045102521,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Where angels unwind✨
#WingsAndWine",0,train
instagram,lovekellyfelder,Sidecar,87282,1,0,3,31,0.0,0.0,7,0,0,0.9659258262890684,-0.2588190451025207,0.0,1.0,"Almost there!

#lovekellyfelder",0,test
facebook,lovekellyfelder,Sidecar,87282,4,0,36,271,0.7999999999999999,0.7999999999999999,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Kelly Felder Jeans - Perfect Fit, Perfect you!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
tiktok,lovekellyfelder,Video,87282,2,0,12,88,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"When the runway meets the roast… Tomorrow reveals it all.

#ThisOctober #lovekellyfelder",1,train
facebook,lovekellyfelder,Video,87282,1,0,1,17,0.0,0.0,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,#bestfriendholic ,0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,266,0.0,0.0,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"The Work Wear Edit - Premium Work Wear Collection!

Shop online: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Image,87282,0,0,10,57,0.1363636363636364,0.4545454545454545,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Tomorrow, a new story begins - Where Coffee meets Fashion",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,32,247,0.0,0.0,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Midnight Muse - Where Elegance Awakens

Shop online: www.kellyfelder.com

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
tiktok,lovekellyfelder,Sidecar,87282,0,0,13,72,0.0,0.0,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"From the runway to your coffee cup, join us where coffee meets fashion.✨",0,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,15,1,0,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335,"Kelly Felder Angels 
 #lovekellyfelder",1,train
facebook,lovekellyfelder,Image,87282,0,0,16,79,0.45,0.7,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,The outfit you love is just a click away - with free shipping across Sri Lanka ,1,train
tiktok,lovekellyfelder,Video,87282,1,0,4,34,0.2571428571428572,0.625,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Pure calm energy 
#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,1,0,4,35,0.0,0.3571428571428572,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Simply Radiant ✨

#kfangellifestyle",1,test
instagram,lovekellyfelder,Sidecar,87282,4,1,35,242,0.1,0.2,7,5,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"The Old Money Collection by Redvers Buller ✨

Shop the collection now: www.redversbuller.com 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02

Location: @ayrcastle 

#Premium #Exclusive #RedversBuller #menswear",1,test
instagram,lovekellyfelder,Video,87282,1,0,14,91,0.1363636363636364,0.4545454545454545,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A new story unfolded.
Here’s how we unveiled our 4th Kelly Felder store.✨

#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"Kelly Felder Angels 

#lovekellyfelder",1,train
facebook,lovekellyfelder,Video,87282,1,0,8,53,0.0,0.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,"Bags & heels that match? Say less♥️

#lovekellyfelder",1,train
facebook,lovekellyfelder,Video,87282,1,0,3,32,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Launching soon…️

#redversbuller",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,13,6,1,-0.2588190451025208,-0.9659258262890684,-0.78183148246803,0.6234898018587333,"Kelly Felder Angels✨

#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,1,0,8,49,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"POV: You walk in with that bag✨

#lovekellyfelder",0,test
instagram,lovekellyfelder,Video,87282,0,0,12,82,0.0852272727272727,0.25,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"Global webstore is live now! 

Launch Day Offer - 40% OFF

  www.redversbuller.com",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,31,240,0.1,0.35,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"The Stripe Edit - Soft Lines Ahead

Shop Online: www.kellyfelder.com

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,217,0.0,0.0,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"In Monochrome 
Shop Now : www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,217,0.0,0.0,3,1,0,0.7071067811865476,0.7071067811865477,0.7818314824680299,0.6234898018587335,"In Monochrome 
Shop Now : www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,29,219,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"In Monochrome 
Shop Now : www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
facebook,lovekellyfelder,Video,87282,1,0,5,33,0.5,0.5,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,"Just one more bag  

#kellyfelder",0,test
facebook,lovekellyfelder,Video,87282,1,0,5,45,0.0,0.0,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Every detail, intentional ✨

#lovekellyfelder",0,train
instagram,lovekellyfelder,Video,87282,0,1,4,39,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,His vibe? Sorted.✅ @redversbuller.co.uk,1,train
instagram,lovekellyfelder,Video,87282,2,0,5,48,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Always this one 

#kellyfelder #kfangellifestyle",0,test
instagram,lovekellyfelder,Video,87282,1,0,20,127,0.4371212121212122,0.3181818181818182,9,1,0,0.7071067811865477,-0.7071067811865475,0.7818314824680299,0.6234898018587335,"A new experience is unfolding - Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000! 
#KellyFelder",1,test
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
tiktok,lovekellyfelder,Image,87282,0,0,10,57,0.1363636363636364,0.4545454545454545,6,2,0,1.0,6.123233995736766e-17,0.9749279121818238,-0.2225209339563143,"Tomorrow, a new story begins - Where Coffee meets Fashion",1,train
instagram,lovekellyfelder,Video,87282,0,0,7,42,0.0,0.0,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"Office wear with an upgrade ✨

 Melbourne ",1,train
